KICID,BC_J,BC_H,BC_K,BC_GAIA
8540820,1.416,1.9369999999999998,2.06,-0.087
8545861,1.405,1.8880000000000001,2.016,-0.055999999999999994
8547122,1.4180000000000001,1.93,2.056,-0.081
8547469,1.462,2.006,2.146,-0.12
8547653,1.4069999999999998,1.921,2.042,-0.08
8552947,1.444,1.97,2.106,-0.099
8555914,1.463,1.986,2.133,-0.106
8558629,1.422,1.9240000000000002,2.055,-0.07400000000000001
8558633,1.351,1.821,1.931,-0.040999999999999995
8565159,1.46,1.983,2.128,-0.10400000000000001
8570577,1.431,1.9340000000000002,2.069,-0.078
8580595,1.4409999999999998,1.926,2.07,-0.071
8591738,1.524,2.073,2.248,-0.16699999999999998
8607581,1.401,1.889,2.0140000000000002,-0.059000000000000004
8607620,1.4240000000000002,1.936,2.065,-0.08199999999999999
8611114,1.4180000000000001,1.919,2.048,-0.073
8611369,1.43,1.963,2.09,-0.1
8611833,1.472,1.985,2.138,-0.105
8612811,1.432,1.9369999999999998,2.0709999999999997,-0.08
8616844,1.446,1.965,2.104,-0.095
8618510,1.452,1.966,2.109,-0.094
8618653,1.482,1.982,2.144,-0.105
8620449,1.423,1.923,2.055,-0.07400000000000001
8628585,1.463,1.97,2.119,-0.096
8629927,1.4280000000000002,1.9280000000000002,2.063,-0.075
8630006,1.4409999999999998,1.95,2.088,-0.086
8669282,1.422,1.949,2.074,-0.092
8671819,1.4,1.9069999999999998,2.0269999999999997,-0.073
8674581,1.4669999999999999,2.008,2.1519999999999997,-0.12
8676094,1.5090000000000001,2.049,2.217,-0.149
8676240,1.4980000000000002,2.02,2.187,-0.129
8676927,1.416,1.901,2.033,-0.061
8676988,1.4480000000000002,1.935,2.082,-0.076
8678018,1.411,1.8969999999999998,2.0269999999999997,-0.06
8682462,1.41,1.9069999999999998,2.033,-0.067
8683779,1.442,1.942,2.083,-0.081
8686058,1.419,1.9069999999999998,2.04,-0.064
8686389,1.52,2.079,2.25,-0.17
8689599,1.389,1.871,1.992,-0.052000000000000005
8690009,1.49,2.029,2.186,-0.133
8695243,1.4909999999999999,2.0180000000000002,2.1790000000000003,-0.127
8696035,1.36,1.841,1.9509999999999998,-0.05
8701893,1.405,1.8869999999999998,2.015,-0.055999999999999994
8707667,1.459,1.962,2.1109999999999998,-0.092
8738834,1.517,2.041,2.217,-0.147
8741733,1.4509999999999998,1.949,2.095,-0.084
8746146,1.423,1.923,2.055,-0.073
8746222,1.413,1.931,2.0540000000000003,-0.084
8751733,1.454,1.966,2.11,-0.094
8757215,1.4269999999999998,1.922,2.057,-0.071
8758700,1.421,1.9340000000000002,2.061,-0.08199999999999999
8759746,1.425,1.909,2.046,-0.063
8761471,1.439,1.936,2.076,-0.077
8803432,1.429,1.9340000000000002,2.0669999999999997,-0.079
8804395,1.48,2.013,2.166,-0.12300000000000001
8804886,1.4769999999999999,2.0,2.154,-0.114
8813509,1.459,1.953,2.105,-0.086
8813727,1.4040000000000001,1.865,1.9980000000000002,-0.040999999999999995
8814586,1.431,1.931,2.066,-0.076
8818252,1.459,1.979,2.123,-0.102
8822878,1.48,1.99,2.148,-0.109
8824235,1.4780000000000002,2.012,2.164,-0.122
8824264,1.429,1.9369999999999998,2.069,-0.081
8826079,1.381,1.868,1.985,-0.055
8827622,1.47,1.984,2.137,-0.105
8827646,1.405,1.909,2.031,-0.071
8839028,1.5,2.046,2.208,-0.145
8843610,1.4140000000000001,1.903,2.0340000000000003,-0.063
8845313,1.37,1.868,1.979,-0.064
8845321,1.4080000000000001,1.903,2.029,-0.066
8846245,1.431,1.933,2.068,-0.077
8868800,1.41,1.899,2.0269999999999997,-0.062
8868869,1.474,2.028,2.173,-0.133
8868929,1.412,1.896,2.026,-0.059000000000000004
8873797,1.5130000000000001,2.053,2.2230000000000003,-0.152
8888925,1.456,1.969,2.114,-0.096
8907943,1.5090000000000001,2.05,2.218,-0.149
8911558,1.411,1.886,2.0180000000000002,-0.053
8914504,1.4240000000000002,1.9240000000000002,2.056,-0.07400000000000001
8935612,1.4509999999999998,1.975,2.115,-0.10099999999999999
8936104,1.53,2.072,2.253,-0.16899999999999998
8936339,1.43,1.923,2.06,-0.071
8937073,1.4809999999999999,2.02,2.1719999999999997,-0.127
8939889,1.489,2.012,2.1719999999999997,-0.12300000000000001
8939964,1.415,1.9369999999999998,2.06,-0.08800000000000001
8940098,1.4340000000000002,1.946,2.08,-0.086
8940241,1.4569999999999999,1.956,2.105,-0.08800000000000001
8946471,1.443,1.939,2.081,-0.078
8946619,1.416,1.906,2.036,-0.064
8946818,1.399,1.8880000000000001,2.011,-0.06
8947422,1.473,1.986,2.14,-0.106
8957928,1.474,1.9909999999999999,2.145,-0.109
8959538,1.514,2.0580000000000003,2.228,-0.156
8962844,1.444,1.945,2.0869999999999997,-0.083
8963972,1.489,2.023,2.181,-0.129
8984044,1.466,1.986,2.134,-0.106
9004448,1.492,2.036,2.193,-0.13699999999999998
9007080,1.492,2.03,2.189,-0.134
9007718,1.5019999999999998,2.029,2.1959999999999997,-0.135
9008090,1.4369999999999998,1.936,2.075,-0.078
9009175,1.494,2.025,2.186,-0.131
9018004,1.389,1.871,1.992,-0.052000000000000005
9024483,1.472,1.989,2.142,-0.10800000000000001
9024667,1.514,2.061,2.231,-0.157
9025029,1.41,1.895,2.024,-0.059000000000000004
9025447,1.464,1.995,2.14,-0.11199999999999999
9025882,1.495,2.0140000000000002,2.178,-0.125
9026308,1.4080000000000001,1.8980000000000001,2.026,-0.062
9027654,1.508,2.0540000000000003,2.22,-0.151
9028511,1.435,1.963,2.093,-0.09699999999999999
9028967,1.4369999999999998,1.9469999999999998,2.083,-0.085
9029195,1.4580000000000002,1.959,2.108,-0.08900000000000001
9030294,1.44,1.939,2.079,-0.079
9032691,1.426,1.9269999999999998,2.06,-0.075
9034557,1.46,1.949,2.102,-0.084
9071895,1.44,1.925,2.068,-0.07
9076149,1.443,1.972,2.106,-0.10099999999999999
9077501,1.4580000000000002,1.99,2.131,-0.109
9080445,1.4080000000000001,1.9,2.026,-0.063
9086505,1.4480000000000002,1.9609999999999999,2.102,-0.092
9086653,1.49,2.055,2.207,-0.15
9087870,1.472,2.01,2.158,-0.121
9093038,1.501,2.055,2.215,-0.15
9096899,1.4069999999999998,1.895,2.023,-0.06
9097394,1.375,1.8459999999999999,1.964,-0.043
9099712,1.422,1.9140000000000001,2.0469999999999997,-0.068
9112472,1.421,1.91,2.044,-0.065
9139970,1.429,1.929,2.063,-0.075
9142574,1.4240000000000002,1.959,2.083,-0.1
9142768,1.4380000000000002,1.949,2.085,-0.087
9143545,1.495,2.02,2.1830000000000003,-0.128
9145952,1.444,1.963,2.1,-0.094
9150223,1.4040000000000001,1.89,2.016,-0.057999999999999996
9151578,1.4780000000000002,2.028,2.176,-0.132
9159227,1.521,2.066,2.241,-0.163
9159263,1.42,1.931,2.0580000000000003,-0.081
9159375,1.444,1.94,2.083,-0.079
9160995,1.403,1.8880000000000001,2.0140000000000002,-0.057
9161150,1.413,1.906,2.0340000000000003,-0.066
9202995,1.466,2.021,2.161,-0.129
9204871,1.413,1.9,2.03,-0.062
9206643,1.52,2.0669999999999997,2.24,-0.163
9214827,1.409,1.895,2.024,-0.06
9217018,1.436,1.953,2.0869999999999997,-0.09
9217521,1.403,1.8969999999999998,2.021,-0.063
9220076,1.439,1.946,2.084,-0.084
9229601,1.39,1.855,1.98,-0.04
9268197,1.4880000000000002,2.051,2.202,-0.147
9268703,1.443,1.952,2.0909999999999997,-0.087
9270087,1.453,1.972,2.114,-0.098
9272281,1.445,1.935,2.079,-0.076
9282363,1.46,1.993,2.136,-0.111
9283248,1.429,1.9240000000000002,2.06,-0.07200000000000001
9283816,1.419,1.906,2.039,-0.063
9287916,1.51,2.07,2.235,-0.162
9288026,1.3730000000000002,1.849,1.965,-0.046
9288944,1.486,2.033,2.187,-0.136
9291624,1.518,2.041,2.218,-0.147
9291976,1.4709999999999999,2.003,2.151,-0.11599999999999999
9292408,1.4969999999999999,2.01,2.177,-0.12300000000000001
9326484,1.432,1.936,2.0709999999999997,-0.08
9327993,1.507,2.05,2.217,-0.149
9329058,1.4269999999999998,1.9269999999999998,2.061,-0.075
9330758,1.41,1.91,2.036,-0.07
9331202,1.494,2.052,2.208,-0.14800000000000002
9332840,1.472,1.986,2.14,-0.106
