KICID,BC_J,BC_H,BC_K,BC_GAIA
10515966,1.3359999999999999,1.7790000000000001,1.889,-0.019
10522084,1.382,1.835,1.96,-0.03
10522111,1.389,1.879,1.9980000000000002,-0.059000000000000004
10525282,1.351,1.801,1.915,-0.024
10525475,1.3869999999999998,1.871,1.9909999999999999,-0.054000000000000006
10527889,1.39,1.835,1.966,-0.027000000000000003
10528911,1.465,1.972,2.123,-0.09699999999999999
10537376,1.399,1.8719999999999999,1.999,-0.048
10545081,1.416,1.891,2.025,-0.055
10545152,1.3840000000000001,1.851,1.974,-0.040999999999999995
10549650,1.403,1.87,2.0,-0.045
10550359,1.399,1.87,1.9969999999999999,-0.047
10552614,1.365,1.806,1.9269999999999998,-0.018000000000000002
10587122,1.43,1.903,2.045,-0.059000000000000004
10590683,1.4,1.8880000000000001,2.012,-0.06
10592249,1.431,1.906,2.048,-0.06
10599712,1.405,1.8719999999999999,2.004,-0.045
10602374,1.431,1.8969999999999998,2.041,-0.055
10602976,1.368,1.824,1.942,-0.03
10603170,1.4,1.86,1.9909999999999999,-0.04
10604255,1.43,1.93,2.065,-0.076
10604460,1.466,1.9680000000000002,2.12,-0.095
10609343,1.429,1.902,2.043,-0.057999999999999996
10613106,1.335,1.77,1.881,-0.012
10614000,1.4080000000000001,1.885,2.015,-0.053
10614707,1.3659999999999999,1.8219999999999998,1.94,-0.03
10615356,1.37,1.817,1.9380000000000002,-0.024
10618005,1.402,1.881,2.0069999999999997,-0.053
10620267,1.301,1.7180000000000002,1.8230000000000002,0.0
10651578,1.367,1.825,1.942,-0.032
10653194,1.3980000000000001,1.871,1.9969999999999999,-0.048
10653200,1.393,1.85,1.979,-0.035
10653383,1.376,1.8259999999999998,1.949,-0.027000000000000003
10659100,1.446,1.942,2.086,-0.08
10662618,1.413,1.891,2.023,-0.055
10664514,1.339,1.781,1.892,-0.018000000000000002
10666932,1.43,1.896,2.039,-0.054000000000000006
10667309,1.445,1.963,2.1,-0.094
10667886,1.4480000000000002,1.925,2.075,-0.07
10667966,1.3430000000000002,1.801,1.91,-0.031
10669123,1.367,1.814,1.9340000000000002,-0.023
10678779,1.382,1.83,1.956,-0.027000000000000003
10679090,1.376,1.829,1.952,-0.028999999999999998
10683016,1.376,1.825,1.9480000000000002,-0.027000000000000003
10683330,1.357,1.788,1.9080000000000001,-0.011000000000000001
10683647,1.474,1.9569999999999999,2.119,-0.09
10684584,1.355,1.8090000000000002,1.923,-0.027999999999999997
10685283,1.402,1.849,1.984,-0.032
10711145,1.357,1.8090000000000002,1.925,-0.026000000000000002
10718902,1.385,1.851,1.974,-0.04
10721900,1.43,1.8969999999999998,2.04,-0.055
10723388,1.4069999999999998,1.895,2.022,-0.06
10724027,1.376,1.8419999999999999,1.9609999999999999,-0.039
10724041,1.459,1.944,2.097,-0.081
10728179,1.358,1.7990000000000002,1.9180000000000001,-0.018000000000000002
10733042,1.3330000000000002,1.786,1.893,-0.027000000000000003
10734179,1.396,1.8559999999999999,1.985,-0.039
10734241,1.419,1.91,2.042,-0.066
10735027,1.435,1.9080000000000001,2.052,-0.061
10735077,1.436,1.933,2.072,-0.076
10735926,1.349,1.788,1.903,-0.016
10742794,1.4069999999999998,1.903,2.028,-0.066
10743887,1.463,1.943,2.1,-0.081
10749235,1.415,1.874,2.012,-0.044000000000000004
10749954,1.3459999999999999,1.778,1.8940000000000001,-0.011000000000000001
10750730,1.475,1.969,2.128,-0.096
10778969,1.374,1.827,1.949,-0.028999999999999998
10783198,1.369,1.848,1.9609999999999999,-0.049
10788540,1.3940000000000001,1.85,1.979,-0.035
10792949,1.429,1.868,2.0180000000000002,-0.039
10799530,1.426,1.8969999999999998,2.0380000000000003,-0.055999999999999994
10809277,1.4340000000000002,1.911,2.0540000000000003,-0.063
10809457,1.401,1.86,1.992,-0.04
10813862,1.455,1.964,2.109,-0.09300000000000001
10814091,1.3869999999999998,1.8159999999999998,1.949,-0.016
10815014,1.452,1.9369999999999998,2.086,-0.077
10815462,1.4480000000000002,1.9409999999999998,2.0869999999999997,-0.079
10816214,1.3840000000000001,1.837,1.963,-0.031
10817319,1.3880000000000001,1.837,1.965,-0.028999999999999998
10842958,1.3559999999999999,1.81,1.9240000000000002,-0.027000000000000003
10848618,1.4,1.871,1.999,-0.047
10857953,1.44,1.92,2.065,-0.068
10858331,1.3780000000000001,1.864,1.979,-0.055
10859941,1.39,1.858,1.983,-0.043
10860146,1.449,1.916,2.068,-0.065
10864755,1.496,1.995,2.165,-0.114
10866694,1.455,1.949,2.0980000000000003,-0.084
10873579,1.443,1.943,2.085,-0.08199999999999999
10874337,1.4169999999999998,1.8869999999999998,2.023,-0.051
10879372,1.4880000000000002,1.975,2.1430000000000002,-0.102
10879440,1.411,1.8840000000000001,2.017,-0.051
10879853,1.4,1.865,1.994,-0.043
10880958,1.401,1.875,2.003,-0.049
10902770,1.341,1.801,1.909,-0.034
10903291,1.328,1.757,1.867,-0.008
10907196,1.369,1.8159999999999998,1.9369999999999998,-0.024
10908442,1.3730000000000002,1.824,1.946,-0.027000000000000003
10910541,1.382,1.869,1.986,-0.055
10910802,1.493,2.023,2.185,-0.13
10918731,1.436,1.9,2.0469999999999997,-0.055999999999999994
10922821,1.449,1.921,2.072,-0.068
10931902,1.464,1.952,2.1069999999999998,-0.086
10932891,1.349,1.797,1.91,-0.023
10934588,1.42,1.895,2.031,-0.055999999999999994
10934758,1.389,1.835,1.965,-0.027000000000000003
10934929,1.445,1.9340000000000002,2.079,-0.075
10936814,1.383,1.837,1.962,-0.031
10937597,1.364,1.81,1.93,-0.022000000000000002
10937936,1.3880000000000001,1.835,1.964,-0.027999999999999997
10938167,1.345,1.7830000000000001,1.8969999999999998,-0.013999999999999999
10961390,1.479,1.983,2.1430000000000002,-0.105
10962775,1.3559999999999999,1.811,1.925,-0.027999999999999997
10964584,1.374,1.864,1.9769999999999999,-0.057
10966950,1.4280000000000002,1.933,2.065,-0.079
10971893,1.4469999999999998,1.915,2.066,-0.064
10974984,1.4809999999999999,1.973,2.136,-0.099
10975126,1.365,1.8330000000000002,1.9469999999999998,-0.039
10977629,1.485,2.005,2.165,-0.11800000000000001
10978509,1.446,1.9609999999999999,2.101,-0.09300000000000001
10978857,1.472,1.94,2.104,-0.08
10988898,1.415,1.8719999999999999,2.011,-0.043
10990243,1.395,1.854,1.983,-0.038
10990704,1.389,1.8659999999999999,1.9880000000000002,-0.048
10991398,1.376,1.841,1.96,-0.037000000000000005
11019954,1.357,1.811,1.926,-0.027999999999999997
11028575,1.376,1.834,1.955,-0.032
11029151,1.41,1.8780000000000001,2.012,-0.048
11029396,1.446,1.936,2.082,-0.077
11029591,1.4369999999999998,1.946,2.082,-0.085
11037290,1.412,1.87,2.0069999999999997,-0.042
11037923,1.456,1.946,2.096,-0.08199999999999999
11042262,1.4069999999999998,1.8719999999999999,2.005,-0.045
11043690,1.469,1.973,2.127,-0.098
11043882,1.405,1.889,2.016,-0.057999999999999996
11046644,1.386,1.847,1.9709999999999999,-0.037000000000000005
11046878,1.419,1.879,2.019,-0.046
11072470,1.452,1.9369999999999998,2.0869999999999997,-0.077
11075908,1.38,1.839,1.9609999999999999,-0.034
11081517,1.4040000000000001,1.867,1.999,-0.042
11081838,1.4580000000000002,1.955,2.105,-0.087
11083701,1.43,1.92,2.057,-0.07
11084086,1.368,1.817,1.9369999999999998,-0.025
11087963,1.403,1.8519999999999999,1.9869999999999999,-0.033
11090395,1.3730000000000002,1.834,1.953,-0.035
11098995,1.401,1.868,1.9969999999999999,-0.044000000000000004
11099737,1.396,1.847,1.979,-0.033
11126471,1.3780000000000001,1.827,1.9509999999999998,-0.026000000000000002
11128910,1.367,1.814,1.935,-0.024
11129480,1.4080000000000001,1.8559999999999999,1.994,-0.035
11133969,1.425,1.943,2.0709999999999997,-0.087
11135286,1.46,1.939,2.095,-0.078
11136338,1.41,1.901,2.028,-0.064
