KICID,BC_J,BC_H,BC_K,BC_GAIA
10001935,1.395,1.874,1.9980000000000002,-0.051
10002556,1.4380000000000002,1.953,2.088,-0.08900000000000001
10005422,1.402,1.923,2.041,-0.085
10005429,1.445,1.96,2.099,-0.092
10005966,1.518,2.072,2.2430000000000003,-0.165
10006158,1.466,1.9880000000000002,2.136,-0.107
10006548,1.472,1.9969999999999999,2.147,-0.11199999999999999
10007150,1.46,1.96,2.11,-0.09
10014635,1.348,1.8119999999999998,1.922,-0.036000000000000004
10014914,1.422,1.906,2.041,-0.062
10018239,1.506,2.053,2.218,-0.151
10018973,1.5090000000000001,2.041,2.211,-0.14400000000000002
10019961,1.454,1.972,2.115,-0.098
10023520,1.401,1.87,1.999,-0.046
10024484,1.415,1.901,2.032,-0.061
10024786,1.472,1.982,2.136,-0.10300000000000001
10026767,1.486,2.023,2.1790000000000003,-0.129
10063028,1.446,1.973,2.109,-0.1
10065848,1.419,1.95,2.073,-0.095
10070717,1.453,1.9680000000000002,2.1109999999999998,-0.096
10071249,1.42,1.9369999999999998,2.063,-0.085
10079987,1.479,2.029,2.178,-0.132
10080974,1.386,1.854,1.9769999999999999,-0.042
10081951,1.454,1.96,2.105,-0.09
10082602,1.496,2.032,2.194,-0.136
10083313,1.484,2.011,2.167,-0.121
10083480,1.3780000000000001,1.865,1.98,-0.055
10086465,1.4480000000000002,1.945,2.09,-0.08199999999999999
10088768,1.4780000000000002,1.982,2.141,-0.10400000000000001
10090400,1.5019999999999998,2.016,2.186,-0.128
10093930,1.504,2.025,2.194,-0.133
10095244,1.33,1.7790000000000001,1.886,-0.024
10095438,1.4340000000000002,1.932,2.069,-0.076
10118422,1.42,1.893,2.03,-0.054000000000000006
10130148,1.46,1.985,2.129,-0.105
10134740,1.4080000000000001,1.8969999999999998,2.024,-0.061
10154247,1.433,1.931,2.068,-0.076
10155731,1.43,1.912,2.051,-0.064
10156307,1.4369999999999998,1.93,2.0709999999999997,-0.07400000000000001
10156576,1.506,2.048,2.214,-0.147
10158201,1.4280000000000002,1.912,2.05,-0.064
10161092,1.449,1.926,2.076,-0.07
10186053,1.482,1.9969999999999999,2.156,-0.113
10186608,1.452,1.969,2.1109999999999998,-0.09699999999999999
10188141,1.495,2.005,2.1719999999999997,-0.12
10188964,1.474,1.9780000000000002,2.135,-0.10099999999999999
10189920,1.479,2.029,2.178,-0.133
10196797,1.4269999999999998,1.946,2.075,-0.08800000000000001
10200093,1.464,1.985,2.1319999999999997,-0.105
10201944,1.4180000000000001,1.936,2.061,-0.086
10202324,1.435,1.9509999999999998,2.085,-0.08900000000000001
10206307,1.425,1.935,2.065,-0.081
10206840,1.4280000000000002,1.9340000000000002,2.066,-0.079
10214045,1.483,2.031,2.1830000000000003,-0.134
10222079,1.429,1.9180000000000001,2.055,-0.068
10222567,1.435,1.9340000000000002,2.072,-0.077
10223204,1.443,1.9480000000000002,2.088,-0.085
10224535,1.4409999999999998,1.9409999999999998,2.082,-0.08
10226478,1.4569999999999999,1.969,2.115,-0.096
10252281,1.443,1.943,2.084,-0.081
10252692,1.43,1.922,2.0580000000000003,-0.07
10254023,1.4780000000000002,2.0140000000000002,2.165,-0.12300000000000001
10257750,1.493,2.019,2.181,-0.128
10266723,1.485,2.033,2.185,-0.135
10268744,1.508,2.049,2.217,-0.149
10269537,1.459,1.9680000000000002,2.115,-0.095
10279663,1.422,1.9240000000000002,2.0540000000000003,-0.075
10279676,1.399,1.876,2.002,-0.051
10280586,1.492,2.029,2.188,-0.133
10281513,1.515,2.072,2.24,-0.16399999999999998
10282002,1.505,2.036,2.204,-0.14
10286378,1.436,1.943,2.079,-0.083
10286616,1.4180000000000001,1.9380000000000002,2.063,-0.087
10288611,1.4409999999999998,1.926,2.07,-0.071
10290315,1.4880000000000002,2.0,2.1630000000000003,-0.11599999999999999
10290457,1.484,2.023,2.177,-0.129
10290535,1.409,1.9069999999999998,2.033,-0.068
10328946,1.4609999999999999,1.974,2.121,-0.098
10331610,1.431,1.9469999999999998,2.0780000000000003,-0.087
10332186,1.4780000000000002,2.0269999999999997,2.175,-0.132
10332753,1.5019999999999998,2.04,2.205,-0.142
10346117,1.429,1.921,2.057,-0.07
10350302,1.429,1.9069999999999998,2.046,-0.061
10350408,1.42,1.895,2.031,-0.055999999999999994
10351764,1.462,1.993,2.136,-0.111
10351792,1.54,2.081,2.2680000000000002,-0.179
10352610,1.48,1.985,2.145,-0.106
10353044,1.411,1.9080000000000001,2.035,-0.068
10355672,1.511,2.03,2.204,-0.139
10355764,1.446,1.952,2.094,-0.086
10357764,1.459,1.962,2.1109999999999998,-0.091
10358632,1.425,1.936,2.066,-0.081
10359816,1.4169999999999998,1.9069999999999998,2.0380000000000003,-0.065
10359999,1.423,1.9069999999999998,2.043,-0.063
10362043,1.381,1.8659999999999999,1.983,-0.053
10363172,1.4509999999999998,1.946,2.093,-0.08199999999999999
10387935,1.432,1.956,2.086,-0.094
10394570,1.463,1.966,2.117,-0.09300000000000001
10395327,1.4040000000000001,1.899,2.023,-0.065
10395400,1.4480000000000002,1.932,2.079,-0.07400000000000001
10405445,1.421,1.939,2.065,-0.086
10415654,1.4280000000000002,1.922,2.0580000000000003,-0.071
10417559,1.474,1.995,2.147,-0.111
10420502,1.455,1.972,2.115,-0.098
10426854,1.368,1.845,1.959,-0.046
10450939,1.4,1.874,2.002,-0.049
10460324,1.416,1.929,2.053,-0.081
10461347,1.501,2.055,2.2159999999999997,-0.151
10461757,1.392,1.8980000000000001,2.0140000000000002,-0.07200000000000001
10467570,1.495,2.02,2.1830000000000003,-0.128
10468528,1.464,2.006,2.148,-0.11900000000000001
10482521,1.4569999999999999,1.994,2.134,-0.11199999999999999
10482713,1.439,1.9140000000000001,2.06,-0.064
10482750,1.486,1.995,2.157,-0.113
10483180,1.402,1.868,1.999,-0.044000000000000004
10484140,1.4769999999999999,2.016,2.166,-0.125
10485923,1.359,1.8159999999999998,1.931,-0.03
10488066,1.4280000000000002,1.9140000000000001,2.051,-0.066
10488463,1.409,1.892,2.021,-0.057
