KICID,BC_J,BC_H,BC_K,BC_GAIA
11075908,1.4080000000000001,1.895,2.023,-0.06
11081517,1.432,1.922,2.061,-0.07
11081838,1.485,2.012,2.169,-0.122
11083701,1.4569999999999999,1.9769999999999999,2.121,-0.10099999999999999
11084086,1.3969999999999998,1.8730000000000002,1.999,-0.049
11087963,1.431,1.9069999999999998,2.049,-0.061
11090395,1.402,1.89,2.015,-0.06
11098995,1.429,1.9240000000000002,2.06,-0.07200000000000001
11099737,1.425,1.903,2.041,-0.059000000000000004
11126471,1.4080000000000001,1.882,2.013,-0.051
11128910,1.396,1.87,1.996,-0.048
11129480,1.436,1.912,2.056,-0.063
11133969,1.452,2.001,2.135,-0.11900000000000001
11135286,1.486,1.996,2.158,-0.113
11136338,1.4369999999999998,1.9580000000000002,2.0909999999999997,-0.09300000000000001
11140831,1.3719999999999999,1.8419999999999999,1.959,-0.040999999999999995
11145563,1.381,1.8630000000000002,1.98,-0.052000000000000005
11146152,1.484,1.9969999999999999,2.157,-0.113
11152281,1.3980000000000001,1.8780000000000001,2.003,-0.053
11152312,1.412,1.899,2.029,-0.062
11152894,1.405,1.8840000000000001,2.012,-0.053
11175619,1.422,1.9469999999999998,2.072,-0.091
11188067,1.46,1.9609999999999999,2.1109999999999998,-0.091
11189648,1.41,1.9,2.028,-0.063
11196963,1.459,2.01,2.147,-0.12300000000000001
11197101,1.4040000000000001,1.911,2.032,-0.07400000000000001
11197457,1.4180000000000001,1.902,2.035,-0.06
11199105,1.5190000000000001,2.06,2.234,-0.158
11199783,1.4240000000000002,1.9,2.039,-0.057999999999999996
11200573,1.444,1.949,2.089,-0.085
11230630,1.41,1.9040000000000001,2.031,-0.066
11234625,1.41,1.899,2.0269999999999997,-0.062
11235816,1.439,1.9340000000000002,2.075,-0.076
11242934,1.462,1.975,2.123,-0.099
11245234,1.442,1.945,2.085,-0.083
11245339,1.435,1.915,2.057,-0.065
11246127,1.364,1.831,1.945,-0.038
11247049,1.426,1.91,2.0469999999999997,-0.064
11247419,1.5290000000000001,2.09,2.267,-0.18
11252233,1.459,1.972,2.119,-0.09699999999999999
11252437,1.482,2.006,2.162,-0.11800000000000001
11252706,1.41,1.89,2.02,-0.055
11253076,1.42,1.936,2.062,-0.085
11284760,1.4280000000000002,1.916,2.053,-0.067
11287896,1.411,1.885,2.0180000000000002,-0.052000000000000005
11289335,1.465,1.964,2.117,-0.09300000000000001
11289515,1.454,1.974,2.116,-0.099
