KICID,BC_J,BC_H,BC_K,BC_GAIA
10001935,1.374,1.835,1.954,-0.034
10002556,1.419,1.913,2.044,-0.068
10005422,1.382,1.882,1.9969999999999999,-0.066
10005429,1.426,1.92,2.055,-0.07
10005966,1.501,2.032,2.197,-0.13699999999999998
10006158,1.4469999999999998,1.949,2.092,-0.084
10006548,1.453,1.9569999999999999,2.103,-0.08900000000000001
10007150,1.4409999999999998,1.921,2.066,-0.068
10014635,1.327,1.7730000000000001,1.879,-0.022000000000000002
10014914,1.402,1.867,1.9969999999999999,-0.043
10018239,1.4880000000000002,2.013,2.173,-0.12300000000000001
10018973,1.4909999999999999,2.001,2.166,-0.11699999999999999
10019961,1.435,1.932,2.07,-0.076
10023520,1.38,1.831,1.956,-0.028999999999999998
10024484,1.395,1.8619999999999999,1.989,-0.043
10024786,1.453,1.942,2.0909999999999997,-0.08
10026767,1.4680000000000002,1.983,2.134,-0.10400000000000001
10063028,1.4269999999999998,1.933,2.065,-0.079
10065848,1.4,1.909,2.028,-0.075
10070717,1.4340000000000002,1.929,2.0669999999999997,-0.07400000000000001
10071249,1.4,1.896,2.0180000000000002,-0.065
10079987,1.4609999999999999,1.9880000000000002,2.133,-0.10800000000000001
10080974,1.365,1.815,1.9340000000000002,-0.025
10081951,1.435,1.92,2.061,-0.068
10082602,1.4780000000000002,1.992,2.149,-0.11
10083313,1.465,1.9709999999999999,2.123,-0.09699999999999999
10083480,1.358,1.825,1.9369999999999998,-0.039
10086465,1.429,1.906,2.046,-0.061
10088768,1.46,1.943,2.097,-0.08
10090400,1.484,1.976,2.141,-0.10099999999999999
10093930,1.486,1.985,2.149,-0.107
10095244,1.3090000000000002,1.74,1.844,-0.011000000000000001
10095438,1.4140000000000001,1.893,2.025,-0.055999999999999994
10118422,1.4,1.854,1.9869999999999999,-0.035
10130148,1.4409999999999998,1.945,2.085,-0.083
10134740,1.3880000000000001,1.857,1.9809999999999999,-0.043
10154247,1.413,1.892,2.024,-0.055999999999999994
10155731,1.41,1.8730000000000002,2.008,-0.045
10156307,1.4180000000000001,1.891,2.0269999999999997,-0.054000000000000006
10156576,1.4880000000000002,2.008,2.169,-0.12
10158201,1.409,1.8730000000000002,2.0069999999999997,-0.045
10161092,1.429,1.8869999999999998,2.032,-0.049
10186053,1.463,1.9580000000000002,2.1109999999999998,-0.08900000000000001
10186608,1.433,1.93,2.0669999999999997,-0.075
10188141,1.4769999999999999,1.965,2.128,-0.094
10188964,1.456,1.939,2.0909999999999997,-0.078
10189920,1.4609999999999999,1.989,2.133,-0.10800000000000001
10196797,1.4080000000000001,1.906,2.03,-0.068
10200093,1.445,1.945,2.088,-0.08199999999999999
10201944,1.3980000000000001,1.896,2.017,-0.066
10202324,1.416,1.911,2.04,-0.068
10206307,1.405,1.895,2.021,-0.062
10206840,1.409,1.8940000000000001,2.023,-0.059000000000000004
10214045,1.465,1.9909999999999999,2.138,-0.109
10222079,1.41,1.879,2.012,-0.048
10222567,1.415,1.895,2.028,-0.057
10223204,1.4240000000000002,1.909,2.044,-0.064
10224535,1.422,1.902,2.0380000000000003,-0.06
10226478,1.4380000000000002,1.93,2.07,-0.07400000000000001
10252281,1.423,1.903,2.04,-0.06
10252692,1.41,1.882,2.015,-0.051
10254023,1.46,1.974,2.12,-0.099
10257750,1.475,1.979,2.136,-0.102
10266723,1.4669999999999999,1.993,2.14,-0.11
10268744,1.49,2.009,2.171,-0.121
10269537,1.44,1.9280000000000002,2.0709999999999997,-0.073
10279663,1.402,1.885,2.01,-0.055999999999999994
10279676,1.379,1.837,1.959,-0.033
10280586,1.474,1.989,2.1430000000000002,-0.10800000000000001
10281513,1.4980000000000002,2.032,2.195,-0.136
10282002,1.4869999999999999,1.996,2.158,-0.113
10286378,1.416,1.903,2.035,-0.062
10286616,1.3980000000000001,1.8980000000000001,2.019,-0.068
10288611,1.422,1.8869999999999998,2.0269999999999997,-0.051
10290315,1.47,1.96,2.1180000000000003,-0.091
10290457,1.466,1.983,2.1319999999999997,-0.10400000000000001
10290535,1.389,1.867,1.989,-0.05
10328946,1.442,1.9340000000000002,2.077,-0.076
10331610,1.412,1.9069999999999998,2.0340000000000003,-0.067
10332186,1.46,1.9869999999999999,2.13,-0.107
10332753,1.484,2.0,2.1590000000000003,-0.115
10346117,1.409,1.881,2.0140000000000002,-0.05
10350302,1.409,1.868,2.003,-0.042
10350408,1.4,1.857,1.9880000000000002,-0.037000000000000005
10351764,1.443,1.953,2.0909999999999997,-0.08800000000000001
10351792,1.5230000000000001,2.04,2.222,-0.14800000000000002
10352610,1.462,1.945,2.101,-0.08199999999999999
10353044,1.391,1.869,1.9909999999999999,-0.05
10355672,1.493,1.99,2.1590000000000003,-0.111
10355764,1.4269999999999998,1.912,2.05,-0.065
10357764,1.44,1.923,2.0669999999999997,-0.069
10358632,1.406,1.896,2.022,-0.062
10359816,1.3969999999999998,1.868,1.995,-0.046
10359999,1.403,1.868,1.999,-0.044000000000000004
10362043,1.361,1.8259999999999998,1.94,-0.037000000000000005
10363172,1.432,1.9069999999999998,2.049,-0.061
10387935,1.413,1.916,2.042,-0.073
10394570,1.444,1.926,2.073,-0.071
10395327,1.3840000000000001,1.86,1.979,-0.047
10395400,1.4280000000000002,1.893,2.036,-0.053
10405445,1.402,1.899,2.021,-0.066
10415654,1.4080000000000001,1.883,2.0140000000000002,-0.052000000000000005
10417559,1.455,1.955,2.103,-0.087
10420502,1.436,1.932,2.0709999999999997,-0.075
10426854,1.348,1.805,1.916,-0.03
10450939,1.38,1.835,1.959,-0.031
10460324,1.396,1.889,2.009,-0.062
10461347,1.483,2.015,2.17,-0.124
10461757,1.371,1.858,1.9709999999999999,-0.055
10467570,1.4769999999999999,1.98,2.138,-0.10300000000000001
10468528,1.445,1.966,2.103,-0.096
10482521,1.4380000000000002,1.954,2.089,-0.09
10482713,1.42,1.875,2.017,-0.044000000000000004
10482750,1.4669999999999999,1.956,2.113,-0.08800000000000001
10483180,1.381,1.829,1.956,-0.027000000000000003
10484140,1.459,1.976,2.122,-0.1
10485923,1.338,1.777,1.8880000000000001,-0.016
10488066,1.4080000000000001,1.875,2.008,-0.047
10488463,1.389,1.8530000000000002,1.9780000000000002,-0.039
10489017,1.43,1.9140000000000001,2.053,-0.066
10489073,1.484,1.989,2.151,-0.109
10489340,1.386,1.841,1.9669999999999999,-0.032
10489417,1.3869999999999998,1.848,1.973,-0.037000000000000005
10489877,1.4,1.869,1.9969999999999999,-0.046
10489909,1.328,1.7819999999999998,1.8880000000000001,-0.028999999999999998
10515966,1.357,1.818,1.931,-0.034
10522084,1.403,1.8730000000000002,2.003,-0.047
10522111,1.409,1.919,2.042,-0.077
10525282,1.3719999999999999,1.841,1.9580000000000002,-0.04
10525475,1.4069999999999998,1.911,2.0340000000000003,-0.07200000000000001
10527889,1.41,1.874,2.009,-0.045
10528911,1.483,2.012,2.168,-0.122
10537376,1.4180000000000001,1.911,2.042,-0.067
10545081,1.435,1.93,2.068,-0.075
10545152,1.4040000000000001,1.891,2.017,-0.059000000000000004
10549650,1.423,1.909,2.044,-0.064
10550359,1.419,1.909,2.041,-0.065
10552614,1.386,1.844,1.97,-0.035
10587122,1.449,1.942,2.089,-0.08
10590683,1.419,1.9280000000000002,2.055,-0.079
10592249,1.4509999999999998,1.945,2.092,-0.08199999999999999
10599712,1.425,1.911,2.0469999999999997,-0.065
10602374,1.4509999999999998,1.936,2.085,-0.076
10602976,1.3880000000000001,1.8630000000000002,1.985,-0.047
10603170,1.42,1.899,2.035,-0.059000000000000004
10604255,1.45,1.97,2.109,-0.09699999999999999
10604460,1.484,2.0069999999999997,2.165,-0.11900000000000001
10609343,1.4480000000000002,1.9409999999999998,2.0869999999999997,-0.079
10613106,1.3559999999999999,1.8090000000000002,1.923,-0.027000000000000003
10614000,1.4280000000000002,1.9240000000000002,2.059,-0.07200000000000001
10614707,1.386,1.8619999999999999,1.983,-0.047
10615356,1.39,1.8559999999999999,1.9809999999999999,-0.040999999999999995
10618005,1.421,1.92,2.051,-0.07200000000000001
10620267,1.3230000000000002,1.757,1.865,-0.013000000000000001
10651578,1.3880000000000001,1.864,1.985,-0.048
10653194,1.4180000000000001,1.91,2.041,-0.066
10653200,1.4140000000000001,1.889,2.022,-0.054000000000000006
10653383,1.396,1.865,1.992,-0.044000000000000004
10659100,1.464,1.982,2.13,-0.10300000000000001
10662618,1.432,1.93,2.0669999999999997,-0.075
10664514,1.36,1.82,1.935,-0.033
10666932,1.45,1.9340000000000002,2.083,-0.075
10667309,1.463,2.003,2.145,-0.11699999999999999
10667886,1.4669999999999999,1.964,2.119,-0.09300000000000001
10667966,1.364,1.841,1.953,-0.047
10669123,1.3880000000000001,1.8530000000000002,1.9769999999999999,-0.04
10678779,1.402,1.869,1.999,-0.044000000000000004
10679090,1.3969999999999998,1.868,1.995,-0.047
10683016,1.396,1.864,1.9909999999999999,-0.044000000000000004
10683330,1.3780000000000001,1.827,1.9509999999999998,-0.027000000000000003
10683647,1.493,1.9969999999999999,2.164,-0.115
10684584,1.376,1.848,1.966,-0.044000000000000004
10685283,1.423,1.8869999999999998,2.028,-0.05
10711145,1.3780000000000001,1.849,1.9680000000000002,-0.042
10718902,1.405,1.89,2.017,-0.057999999999999996
10721900,1.45,1.935,2.084,-0.076
10723388,1.4269999999999998,1.9340000000000002,2.066,-0.08
10724027,1.396,1.882,2.005,-0.055999999999999994
10724041,1.4780000000000002,1.984,2.142,-0.105
10728179,1.379,1.838,1.9609999999999999,-0.034
10733042,1.355,1.825,1.936,-0.040999999999999995
10734179,1.416,1.895,2.029,-0.057
10734241,1.439,1.95,2.086,-0.087
10735027,1.455,1.9469999999999998,2.096,-0.083
10735077,1.455,1.973,2.116,-0.099
10735926,1.37,1.827,1.946,-0.031
10742794,1.4269999999999998,1.943,2.072,-0.086
10743887,1.482,1.983,2.144,-0.105
10749235,1.435,1.913,2.056,-0.064
10749954,1.367,1.817,1.936,-0.026000000000000002
10750730,1.493,2.009,2.173,-0.121
10778969,1.3940000000000001,1.8659999999999999,1.992,-0.046
10783198,1.389,1.8880000000000001,2.005,-0.066
10788540,1.4140000000000001,1.8880000000000001,2.022,-0.053
10792949,1.4480000000000002,1.906,2.061,-0.06
10799530,1.446,1.9369999999999998,2.082,-0.077
10809277,1.454,1.9509999999999998,2.0980000000000003,-0.085
10809457,1.42,1.899,2.035,-0.057999999999999996
10813862,1.473,2.003,2.153,-0.11599999999999999
10814091,1.4069999999999998,1.854,1.992,-0.034
10815014,1.4709999999999999,1.976,2.13,-0.1
10815462,1.4669999999999999,1.9809999999999999,2.131,-0.102
10816214,1.4040000000000001,1.876,2.006,-0.049
10817319,1.4080000000000001,1.876,2.008,-0.047
10842958,1.3769999999999998,1.849,1.9669999999999999,-0.043
10848618,1.419,1.91,2.042,-0.066
10857953,1.459,1.959,2.109,-0.09
10858331,1.3980000000000001,1.9040000000000001,2.023,-0.07200000000000001
10859941,1.41,1.8980000000000001,2.026,-0.061
10860146,1.4680000000000002,1.954,2.112,-0.087
10864755,1.514,2.035,2.21,-0.142
10866694,1.474,1.989,2.1430000000000002,-0.10800000000000001
10873579,1.462,1.983,2.129,-0.10400000000000001
10874337,1.4369999999999998,1.925,2.0669999999999997,-0.071
10879372,1.506,2.015,2.188,-0.128
10879440,1.43,1.923,2.06,-0.071
10879853,1.42,1.9040000000000001,2.0380000000000003,-0.062
10880958,1.421,1.9140000000000001,2.046,-0.068
10902770,1.3619999999999999,1.841,1.952,-0.049
10903291,1.349,1.796,1.909,-0.022000000000000002
10907196,1.389,1.855,1.98,-0.04
10908442,1.3940000000000001,1.8630000000000002,1.989,-0.044000000000000004
10910541,1.402,1.909,2.03,-0.07400000000000001
10910802,1.511,2.064,2.23,-0.158
10918731,1.455,1.939,2.09,-0.078
10922821,1.4680000000000002,1.96,2.116,-0.09
10931902,1.482,1.992,2.151,-0.11
10932891,1.37,1.837,1.953,-0.039
10934588,1.439,1.9340000000000002,2.075,-0.076
10934758,1.409,1.874,2.008,-0.045
10934929,1.464,1.973,2.123,-0.098
10936814,1.403,1.876,2.005,-0.049
10937597,1.385,1.849,1.973,-0.039
10937936,1.4080000000000001,1.8730000000000002,2.0069999999999997,-0.045
10938167,1.3659999999999999,1.8219999999999998,1.94,-0.03
10961390,1.4980000000000002,2.023,2.188,-0.131
10962775,1.3769999999999998,1.85,1.9680000000000002,-0.044000000000000004
10964584,1.3940000000000001,1.9040000000000001,2.021,-0.075
10966950,1.4469999999999998,1.973,2.11,-0.1
10971893,1.466,1.954,2.11,-0.087
10974984,1.499,2.012,2.181,-0.125
10975126,1.385,1.8730000000000002,1.9909999999999999,-0.055999999999999994
10977629,1.5030000000000001,2.045,2.21,-0.145
10978509,1.465,2.001,2.145,-0.11599999999999999
10978857,1.4909999999999999,1.979,2.148,-0.10400000000000001
10988898,1.435,1.911,2.0540000000000003,-0.063
10990243,1.415,1.893,2.026,-0.055999999999999994
10990704,1.409,1.905,2.031,-0.067
10991398,1.3969999999999998,1.88,2.003,-0.055
11019954,1.3780000000000001,1.85,1.969,-0.044000000000000004
11028575,1.3969999999999998,1.8730000000000002,1.9980000000000002,-0.05
11029151,1.43,1.9169999999999998,2.055,-0.068
11029396,1.465,1.976,2.126,-0.099
11029591,1.456,1.986,2.127,-0.107
11037290,1.432,1.909,2.05,-0.062
11037923,1.474,1.986,2.141,-0.106
11042262,1.4269999999999998,1.911,2.048,-0.065
11043690,1.4869999999999999,2.013,2.1719999999999997,-0.12300000000000001
11043882,1.4240000000000002,1.929,2.06,-0.077
11046644,1.406,1.886,2.0140000000000002,-0.055
11046878,1.439,1.9180000000000001,2.062,-0.066
11072470,1.4709999999999999,1.9769999999999999,2.131,-0.1
11075908,1.4,1.8780000000000001,2.005,-0.052000000000000005
